# Source: 1PR상품관리_BASE.xlsx
# Local/cache path: C:\MY_FULL_AI\MY_CUSTOM_CODEX-COMPANY\_local\cache\deep\xlsx\1PR상품관리_BASE.xlsx
# mtime: 2026-08-27T17:00:55
# size_bytes: 6285403
# Sheets: 모델별채산성, 반품율, FEE
# Mode: deep-initial (values+colors)
# Extracted: 2026-08-27T17:01:07+09:00

## 모델별채산성
계정 | 브랜드 |  | PRSKU | PR별칭 | PR ASIN | 간략모델명 | 단종 |  | 패킹단위 | MSRP | 루트PR | 가격 Standard Price |  | 최종 판매 가격 |  |  | 마진 | 마진(%) | F.O.B | 공급가 +수입부대비용 | 수수료 | fba fee | 배송비 +수출관세 | mpf | 미국수출관세 (관세율 수정) | 무게 |  | 해상배송비 +수출관세 | AIR배송비 +수출관세 |  | 한국수입 부대비용 | PR SKU | PR별칭 | 전체비용 | 원산지 | 성별 | 계절 | 브랜드 | 대분류 | 주무수량 | 실제주문수 | 반품수 | 반품율 | UFF RATE | UFF 수량 | 재처리비용-카이로스 | 리무벌비용-카이로스 | 재생 비율 | 매출 | 반품 상품 수수료 | 반품 상품 공급가 | 반품 상품 배송비 | reimbursement | SPEND | 공급가 | 수수료 | FBA FEE | 배송비 | MPF
11.56 | Apparel | Large standard | 16.71875 | 6.16 | 5.25 |  |  | 11.72 | Most products (non-dangerous goods, non-apparel) | Large standard | 16.96875 | 6.2 | 18.76
11.57 | Apparel | Large standard | 16.75 | 6.17 | 5.26 |  |  | 11.73 | Most products (non-dangerous goods, non-apparel) | Large standard | 17 | 6.21 | 18.79
11.58 | Apparel | Large standard | 16.78125 | 6.17 | 5.26 |  |  | 11.74 | Most products (non-dangerous goods, non-apparel) | Large standard | 17.03125 | 6.22 | 18.82
11.59 | Apparel | Large standard | 16.8125 | 6.18 | 5.27 |  |  | 11.75 | Most products (non-dangerous goods, non-apparel) | Large standard | 17.0625 | 6.22 | 18.86
11.6 | Apparel | Large standard | 16.84375 | 6.19 | 5.27 |  |  | 11.76 | Most products (non-dangerous goods, non-apparel) | Large standard | 17.09375 | 6.23 | 18.89
11.61 | Apparel | Large standard | 16.875 | 6.19 | 5.28 |  |  | 11.77 | Most products (non-dangerous goods, non-apparel) | Large standard | 17.125 | 6.24 | 18.92
11.62 | Apparel | Large standard | 16.90625 | 6.2 | 5.28 |  |  | 11.78 | Most products (non-dangerous goods, non-apparel) | Large standard | 17.15625 | 6.24 | 18.96
11.63 | Apparel | Large standard | 16.9375 | 6.2 | 5.29 |  |  | 11.79 | Most products (non-dangerous goods, non-apparel) | Large standard | 17.187499999999996 | 6.25 | 18.99
11.64 | Apparel | Large standard | 16.96875 | 6.21 | 5.29 |  |  | 11.8 | Most products (non-dangerous goods, non-apparel) | Large standard | 17.21875 | 6.25 | 19.02
11.65 | Apparel | Large standard | 17 | 6.22 | 5.3 |  |  | 11.81 | Most products (non-dangerous goods, non-apparel) | Large standard | 17.25 | 6.26 | 19.06
11.66 | Apparel | Large standard | 17.03125 | 6.22 | 5.3 |  |  | 11.82 | Most products (non-dangerous goods, non-apparel) | Large standard | 17.28125 | 6.27 | 19.09
11.67 | Apparel | Large standard | 17.0625 | 6.23 | 5.31 |  |  | 11.83 | Most products (non-dangerous goods, non-apparel) | Large standard | 17.3125 | 6.27 | 19.12
11.68 | Apparel | Large standard | 17.09375 | 6.24 | 5.31 |  |  | 11.84 | Most products (non-dangerous goods, non-apparel) | Large standard | 17.34375 | 6.28 | 19.15
11.69 | Apparel | Large standard | 17.125 | 6.24 | 5.32 |  |  | 11.85 | Most products (non-dangerous goods, non-apparel) | Large standard | 17.375 | 6.29 | 19.19
11.7 | Apparel | Large standard | 17.15625 | 6.25 | 5.32 |  |  | 11.86 | Most products (non-dangerous goods, non-apparel) | Large standard | 17.40625 | 6.29 | 19.22
11.71 | Apparel | Large standard | 17.1875 | 6.25 | 5.33 |  |  | 11.87 | Most products (non-dangerous goods, non-apparel) | Large standard | 17.437499999999996 | 6.3 | 19.25
11.72 | Apparel | Large standard | 17.21875 | 6.26 | 5.33 |  |  | 11.88 | Most products (non-dangerous goods, non-apparel) | Large standard | 17.46875 | 6.3 | 19.29
11.73 | Apparel | Large standard | 17.25 | 6.27 | 5.34 |  |  | 11.89 | Most products (non-dangerous goods, non-apparel) | Large standard | 17.5 | 6.31 | 19.32
11.74 | Apparel | Large standard | 17.28125 | 6.27 | 5.34 |  |  | 11.9 | Most products (non-dangerous goods, non-apparel) | Large standard | 17.53125 | 6.32 | 19.35
11.75 | Apparel | Large standard | 17.3125 | 6.28 | 5.35 |  |  | 11.91 | Most products (non-dangerous goods, non-apparel) | Large standard | 17.5625 | 6.32 | 19.39
11.76 | Apparel | Large standard | 17.34375 | 6.29 | 5.35 |  |  | 11.92 | Most products (non-dangerous goods, non-apparel) | Large standard | 17.59375 | 6.33 | 19.42
11.77 | Apparel | Large standard | 17.375 | 6.29 | 5.36 |  |  | 11.93 | Most products (non-dangerous goods, non-apparel) | Large standard | 17.625 | 6.34 | 19.45
11.78 | Apparel | Large standard | 17.40625 | 6.3 | 5.36 |  |  | 11.94 | Most products (non-dangerous goods, non-apparel) | Large standard | 17.65625 | 6.34 | 19.49
11.79 | Apparel | Large standard | 17.437499999999996 | 6.3 | 5.37 |  |  | 11.95 | Most products (non-dangerous goods, non-apparel) | Large standard | 17.6875 | 6.35 | 19.52
11.8 | Apparel | Large standard | 17.46875 | 6.31 | 5.37 |  |  | 11.96 | Most products (non-dangerous goods, non-apparel) | Large standard | 17.71875 | 6.35 | 19.55
11.81 | Apparel | Large standard | 17.5 | 6.32 | 5.38 |  |  | 11.97 | Most products (non-dangerous goods, non-apparel) | Large standard | 17.75 | 6.36 | 19.59
11.82 | Apparel | Large standard | 17.53125 | 6.32 | 5.38 |  |  | 11.98 | Most products (non-dangerous goods, non-apparel) | Large standard | 17.78125 | 6.37 | 19.62
11.83 | Apparel | Large standard | 17.5625 | 6.33 | 5.39 |  |  | 11.99 | Most products (non-dangerous goods, non-apparel) | Large standard | 17.8125 | 6.37 | 19.65
11.84 | Apparel | Large standard | 17.59375 | 6.34 | 5.39 |  |  | 12 | Most products (non-dangerous goods, non-apparel) | Large standard | 17.84375 | 6.38 | 19.68
11.85 | Apparel | Large standard | 17.625 | 6.34 | 5.4 |  |  | 12.01 | Most products (non-dangerous goods, non-apparel) | Large standard | 17.875 | 6.39 | 19.72
11.86 | Apparel | Large standard | 17.65625 | 6.35 | 5.4 |  |  | 12.02 | Most products (non-dangerous goods, non-apparel) | Large standard | 17.90625 | 6.39 | 19.75
11.87 | Apparel | Large standard | 17.6875 | 6.35 | 5.41 |  |  | 12.03 | Most products (non-dangerous goods, non-apparel) | Large standard | 17.9375 | 6.4 | 19.78
11.88 | Apparel | Large standard | 17.71875 | 6.36 | 5.41 |  |  | 12.04 | Most products (non-dangerous goods, non-apparel) | Large standard | 17.968749999999996 | 6.4 | 19.82
11.89 | Apparel | Large standard | 17.75 | 6.37 | 5.42 |  |  | 12.05 | Most products (non-dangerous goods, non-apparel) | Large standard | 18 | 6.41 | 19.85
11.9 | Apparel | Large standard | 17.78125 | 6.37 | 5.42 |  |  | 12.06 | Most products (non-dangerous goods, non-apparel) | Large standard | 18.03125 | 6.42 | 19.88
11.91 | Apparel | Large standard | 17.8125 | 6.38 | 5.43 |  |  | 12.07 | Most products (non-dangerous goods, non-apparel) | Large standard | 18.0625 | 6.42 | 19.92
11.92 | Apparel | Large standard | 17.84375 | 6.39 | 5.43 |  |  | 12.08 | Most products (non-dangerous goods, non-apparel) | Large standard | 18.09375 | 6.43 | 19.95
11.93 | Apparel | Large standard | 17.875 | 6.39 | 5.44 |  |  | 12.09 | Most products (non-dangerous goods, non-apparel) | Large standard | 18.125 | 6.44 | 19.98
11.94 | Apparel | Large standard | 17.90625 | 6.4 | 5.44 |  |  | 12.1 | Most products (non-dangerous goods, non-apparel) | Large standard | 18.15625 | 6.44 | 20.02
11.95 | Apparel | Large standard | 17.9375 | 6.4 | 5.45 |  |  | 12.11 | Most products (non-dangerous goods, non-apparel) | Large standard | 18.1875 | 6.45 | 20.05
11.96 | Apparel | Large standard | 17.96875 | 6.41 | 5.45 |  |  | 12.12 | Most products (non-dangerous goods, non-apparel) | Large standard | 18.218749999999996 | 6.45 | 20.08
11.97 | Apparel | Large standard | 18 | 6.42 | 5.46 |  |  | 12.13 | Most products (non-dangerous goods, non-apparel) | Large standard | 18.25 | 6.46 | 20.12
11.98 | Apparel | Large standard | 18.03125 | 6.42 | 5.46 |  |  | 12.14 | Most products (non-dangerous goods, non-apparel) | Large standard | 18.28125 | 6.47 | 20.15
11.99 | Apparel | Large standard | 18.0625 | 6.43 | 5.47 |  |  | 12.15 | Most products (non-dangerous goods, non-apparel) | Large standard | 18.3125 | 6.47 | 20.18
12 | Apparel | Large standard | 18.09375 | 6.44 | 5.47 |  |  | 12.16 | Most products (non-dangerous goods, non-apparel) | Large standard | 18.34375 | 6.48 | 20.21
12.01 | Apparel | Large standard | 18.125 | 6.44 | 5.48 |  |  | 12.17 | Most products (non-dangerous goods, non-apparel) | Large standard | 18.375 | 6.49 | 20.25
12.02 | Apparel | Large standard | 18.15625 | 6.45 | 5.48 |  |  | 12.18 | Most products (non-dangerous goods, non-apparel) | Large standard | 18.40625 | 6.49 | 20.28
12.03 | Apparel | Large standard | 18.1875 | 6.45 | 5.49 |  |  | 12.19 | Most products (non-dangerous goods, non-apparel) | Large standard | 18.4375 | 6.5 | 20.31
12.04 | Apparel | Large standard | 18.218749999999996 | 6.46 | 5.49 |  |  | 12.2 | Most products (non-dangerous goods, non-apparel) | Large standard | 18.46875 | 6.5 | 20.35
12.05 | Apparel | Large standard | 18.25 | 6.47 | 5.5 |  |  | 12.21 | Most products (non-dangerous goods, non-apparel) | Large standard | 18.5 | 6.51 | 20.38
12.06 | Apparel | Large standard | 18.28125 | 6.47 | 5.5 |  |  | 12.22 | Most products (non-dangerous goods, non-apparel) | Large standard | 18.53125 | 6.52 | 20.41
12.07 | Apparel | Large standard | 18.3125 | 6.48 | 5.51 |  |  | 12.23 | Most products (non-dangerous goods, non-apparel) | Large standard | 18.5625 | 6.52 | 20.45
12.08 | Apparel | Large standard | 18.34375 | 6.49 | 5.51 |  |  | 12.24 | Most products (non-dangerous goods, non-apparel) | Large standard | 18.59375 | 6.53 | 20.48
12.09 | Apparel | Large standard | 18.375 | 6.49 | 5.52 |  |  | 12.25 | Most products (non-dangerous goods, non-apparel) | Large standard | 18.625 | 6.54 | 20.51
12.1 | Apparel | Large standard | 18.40625 | 6.5 | 5.52 |  |  | 12.26 | Most products (non-dangerous goods, non-apparel) | Large standard | 18.65625 | 6.54 | 20.55
12.11 | Apparel | Large standard | 18.4375 | 6.5 | 5.53 |  |  | 12.27 | Most products (non-dangerous goods, non-apparel) | Large standard | 18.6875 | 6.55 | 20.58
12.12 | Apparel | Large standard | 18.46875 | 6.51 | 5.53 |  |  | 12.28 | Most products (non-dangerous goods, non-apparel) | Large standard | 18.71875 | 6.55 | 20.61
12.13 | Apparel | Large standard | 18.5 | 6.52 | 5.54 |  |  | 12.29 | Most products (non-dangerous goods, non-apparel) | Large standard | 18.749999999999996 | 6.56 | 20.65
12.14 | Apparel | Large standard | 18.53125 | 6.52 | 5.54 |  |  | 12.3 | Most products (non-dangerous goods, non-apparel) | Large standard | 18.78125 | 6.57 | 20.68
12.15 | Apparel | Large standard | 18.5625 | 6.53 | 5.55 |  |  | 12.31 | Most products (non-dangerous goods, non-apparel) | Large standard | 18.8125 | 6.57 | 20.71
12.16 | Apparel | Large standard | 18.59375 | 6.54 | 5.55 |  |  | 12.32 | Most products (non-dangerous goods, non-apparel) | Large standard | 18.84375 | 6.58 | 20.74
12.17 | Apparel | Large standard | 18.625 | 6.54 | 5.56 |  |  | 12.33 | Most products (non-dangerous goods, non-apparel) | Large standard | 18.875 | 6.59 | 20.78
12.18 | Apparel | Large standard | 18.65625 | 6.55 | 5.56 |  |  | 12.34 | Most products (non-dangerous goods, non-apparel) | Large standard | 18.90625 | 6.59 | 20.81
12.19 | Apparel | Large standard | 18.6875 | 6.55 | 5.57 |  |  | 12.35 | Most products (non-dangerous goods, non-apparel) | Large standard | 18.9375 | 6.6 | 20.84
12.2 | Apparel | Large standard | 18.71875 | 6.56 | 5.57 |  |  | 12.36 | Most products (non-dangerous goods, non-apparel) | Large standard | 18.96875 | 6.6 | 20.88
12.21 | Apparel | Large standard | 18.75 | 6.57 | 5.58 |  |  | 12.37 | Most products (non-dangerous goods, non-apparel) | Large standard | 18.999999999999996 | 6.61 | 20.91
12.22 | Apparel | Large standard | 18.78125 | 6.57 | 5.58 |  |  | 12.38 | Most products (non-dangerous goods, non-apparel) | Large standard | 19.031250000000004 | 6.62 | 20.94
12.23 | Apparel | Large standard | 18.8125 | 6.58 | 5.59 |  |  | 12.39 | Most products (non-dangerous goods, non-apparel) | Large standard | 19.0625 | 6.62 | 20.98
12.24 | Apparel | Large standard | 18.84375 | 6.59 | 5.59 |  |  | 12.4 | Most products (non-dangerous goods, non-apparel) | Large standard | 19.09375 | 6.63 | 21.01
12.25 | Apparel | Large standard | 18.875 | 6.59 | 5.6 |  |  | 12.41 | Most products (non-dangerous goods, non-apparel) | Large standard | 19.125 | 6.64 | 21.04
12.26 | Apparel | Large standard | 18.90625 | 6.6 | 5.6 |  |  | 12.42 | Most products (non-dangerous goods, non-apparel) | Large standard | 19.15625 | 6.64 | 21.08
12.27 | Apparel | Large standard | 18.9375 | 6.6 | 5.61 |  |  | 12.43 | Most products (non-dangerous goods, non-apparel) | Large standard | 19.1875 | 6.65 | 21.11
12.28 | Apparel | Large standard | 18.96875 | 6.61 | 5.61 |  |  | 12.44 | Most products (non-dangerous goods, non-apparel) | Large standard | 19.218749999999996 | 6.65 | 21.14
12.29 | Apparel | Large standard | 18.999999999999996 | 6.62 | 5.62 |  |  | 12.45 | Most products (non-dangerous goods, non-apparel) | Large standard | 19.249999999999996 | 6.66 | 21.18
12.3 | Apparel | Large standard | 19.031250000000004 | 6.62 | 5.62 |  |  | 12.46 | Most products (non-dangerous goods, non-apparel) | Large standard | 19.281250000000004 | 6.67 | 21.21
12.31 | Apparel | Large standard | 19.0625 | 6.63 | 5.63 |  |  | 12.47 | Most products (non-dangerous goods, non-apparel) | Large standard | 19.3125 | 6.67 | 21.24
12.32 | Apparel | Large standard | 19.09375 | 6.64 | 5.63 |  |  | 12.48 | Most products (non-dangerous goods, non-apparel) | Large standard | 19.34375 | 6.68 | 21.27
12.33 | Apparel | Large standard | 19.125 | 6.64 | 5.64 |  |  | 12.49 | Most products (non-dangerous goods, non-apparel) | Large standard | 19.375 | 6.69 | 21.31
12.34 | Apparel | Large standard | 19.15625 | 6.65 | 5.64 |  |  | 12.5 | Most products (non-dangerous goods, non-apparel) | Large standard | 19.40625 | 6.69 | 21.34
12.35 | Apparel | Large standard | 19.1875 | 6.65 | 5.65 |  |  | 12.51 | Most products (non-dangerous goods, non-apparel) | Large standard | 19.4375 | 6.7 | 21.37
12.36 | Apparel | Large standard | 19.218749999999996 | 6.66 | 5.65 |  |  | 12.52 | Most products (non-dangerous goods, non-apparel) | Large standard | 19.46875 | 6.7 | 21.41
12.37 | Apparel | Large standard | 19.249999999999996 | 6.67 | 5.66 |  |  | 12.53 | Most products (non-dangerous goods, non-apparel) | Large standard | 19.499999999999996 | 6.71 | 21.44
12.38 | Apparel | Large standard | 19.281250000000004 | 6.67 | 5.66 |  |  | 12.54 | Most products (non-dangerous goods, non-apparel) | Large standard | 19.531249999999996 | 6.72 | 21.47
12.39 | Apparel | Large standard | 19.3125 | 6.68 | 5.67 |  |  | 12.55 | Most products (non-dangerous goods, non-apparel) | Large standard | 19.562500000000004 | 6.72 | 21.51
12.4 | Apparel | Large standard | 19.34375 | 6.69 | 5.67 |  |  | 12.56 | Most products (non-dangerous goods, non-apparel) | Large standard | 19.59375 | 6.73 | 21.54
12.41 | Apparel | Large standard | 19.375 | 6.69 | 5.68 |  |  | 12.57 | Most products (non-dangerous goods, non-apparel) | Large standard | 19.625 | 6.74 | 21.57
12.42 | Apparel | Large standard | 19.40625 | 6.7 | 5.68 |  |  | 12.58 | Most products (non-dangerous goods, non-apparel) | Large standard | 19.65625 | 6.74 | 21.61
12.43 | Apparel | Large standard | 19.4375 | 6.7 | 5.69 |  |  | 12.59 | Most products (non-dangerous goods, non-apparel) | Large standard | 19.6875 | 6.75 | 21.64
12.44 | Apparel | Large standard | 19.46875 | 6.71 | 5.69 |  |  | 12.6 | Most products (non-dangerous goods, non-apparel) | Large standard | 19.71875 | 6.75 | 21.67
12.45 | Apparel | Large standard | 19.499999999999996 | 6.72 | 5.7 |  |  | 12.61 | Most products (non-dangerous goods, non-apparel) | Large standard | 19.749999999999996 | 6.76 | 21.71
12.46 | Apparel | Large standard | 19.531250000000004 | 6.72 | 5.7 |  |  | 12.62 | Most products (non-dangerous goods, non-apparel) | Large standard | 19.781249999999996 | 6.77 | 21.74
12.47 | Apparel | Large standard | 19.562500000000004 | 6.73 | 5.71 |  |  | 12.63 | Most products (non-dangerous goods, non-apparel) | Large standard | 19.812500000000004 | 6.77 | 21.77
12.48 | Apparel | Large standard | 19.59375 | 6.74 | 5.71 |  |  | 12.64 | Most products (non-dangerous goods, non-apparel) | Large standard | 19.84375 | 6.78 | 21.8
12.49 | Apparel | Large standard | 19.625 | 6.74 | 5.72 |  |  | 12.65 | Most products (non-dangerous goods, non-apparel) | Large standard | 19.875 | 6.79 | 21.84
12.5 | Apparel | Large standard | 19.65625 | 6.75 | 5.72 |  |  | 12.66 | Most products (non-dangerous goods, non-apparel) | Large standard | 19.90625 | 6.79 | 21.87
12.51 | Apparel | Large standard | 19.6875 | 6.75 | 5.73 |  |  | 12.67 | Most products (non-dangerous goods, non-apparel) | Large standard | 19.9375 | 6.8 | 21.9
12.52 | Apparel | Large standard | 19.71875 | 6.76 | 5.73 |  |  | 12.68 | Most products (non-dangerous goods, non-apparel) | Large standard | 19.96875 | 6.8 | 21.94
12.53 | Apparel | Large standard | 19.749999999999996 | 6.77 | 5.74 |  |  | 12.69 | Most products (non-dangerous goods, non-apparel) | Large standard | 19.999999999999996 | 6.81 | 21.97
12.54 | Apparel | Large standard | 19.781249999999996 | 6.77 | 5.74 |  |  | #VALUE! | 공통 | large bulky | 70 lb or less | - | -
12.55 | Apparel | Large standard | 19.812500000000004 | 6.78 | 5.75 |  |  | 9.73 | 공통 | large bulky | 0 | 4.19 | 3.12
12.56 | Apparel | Large standard | 19.84375 | 6.79 | 5.75 |  |  | 9.77 | 공통 | large bulky | 0.1 | 4.19 | 3.12
12.57 | Apparel | Large standard | 19.875 | 6.79 | 5.76 |  |  | 9.81 | 공통 | large bulky | 0.2 | 4.19 | 3.12
12.58 | Apparel | Large standard | 19.90625 | 6.8 | 5.76 |  |  | 9.86 | 공통 | large bulky | 0.3 | 4.19 | 3.12
12.59 | Apparel | Large standard | 19.9375 | 6.8 | 5.77 |  |  | 9.9 | 공통 | large bulky | 0.4 | 4.19 | 3.12
12.6 | Apparel | Large standard | 19.96875 | 6.81 | 5.77 |  |  | 9.94 | 공통 | large bulky | 0.5 | 4.19 | 3.12
12.61 | Apparel | Large standard | 19.999999999999996 | #VALUE! | #VALUE! |  |  | 9.98 | 공통 | large bulky | 0.6 | 4.19 | 3.12
#VALUE! | 공통 | large bulky | 50 lb or less | - | - |  |  | 10.02 | 공통 | large bulky | 0.7 | 4.19 | 3.12
9.73 | 공통 | large bulky | 0 | 4.19 | 3.12 |  |  | 10.07 | 공통 | large bulky | 0.8 | 4.19 | 3.12
9.77 | 공통 | large bulky | 0.1 | 4.19 | 3.12 |  |  | 10.11 | 공통 | large bulky | 0.9 | 4.19 | 3.12
9.81 | 공통 | large bulky | 0.2 | 4.19 | 3.12 |  |  | 10.15 | 공통 | large bulky | 1 | 4.19 | 3.12
9.86 | 공통 | large bulky | 0.3 | 4.19 | 3.12 |  |  | 10.19 | 공통 | large bulky | 1.1 | 4.19 | 4.3
9.9 | 공통 | large bulky | 0.4 | 4.19 | 3.12 |  |  | 10.23 | 공통 | large bulky | 1.2 | 4.19 | 4.3
9.94 | 공통 | large bulky | 0.5 | 4.19 | 3.12 |  |  | 10.28 | 공통 | large bulky | 1.3 | 4.19 | 4.3
9.98 | 공통 | large bulky | 0.6 | 4.19 | 3.12 |  |  | 10.32 | 공통 | large bulky | 1.4 | 4.19 | 4.3
10.02 | 공통 | large bulky | 0.7 | 4.19 | 3.12 |  |  | 10.36 | 공통 | large bulky | 1.5 | 4.19 | 4.3
10.07 | 공통 | large bulky | 0.8 | 4.19 | 3.12 |  |  | 10.4 | 공통 | large bulky | 1.6 | 4.19 | 4.3
10.11 | 공통 | large bulky | 0.9 | 4.19 | 3.12 |  |  | 10.44 | 공통 | large bulky | 1.7 | 4.19 | 4.3
10.15 | 공통 | large bulky | 1 | 4.19 | 3.12 |  |  | 10.49 | 공통 | large bulky | 1.8 | 4.19 | 4.3
10.19 | 공통 | large bulky | 1.1 | 4.19 | 4.3 |  |  | 10.53 | 공통 | large bulky | 1.9 | 4.19 | 4.3
10.23 | 공통 | large bulky | 1.2 | 4.19 | 4.3 |  |  | 10.57 | 공통 | large bulky | 2 | 4.19 | 4.3
10.28 | 공통 | large bulky | 1.3 | 4.19 | 4.3 |  |  | 10.61 | 공통 | large bulky | 2.1 | 4.21 | 6.36
10.32 | 공통 | large bulky | 1.4 | 4.19 | 4.3 |  |  | 10.65 | 공통 | large bulky | 2.2 | 4.23 | 6.36
10.36 | 공통 | large bulky | 1.5 | 4.19 | 4.3 |  |  | 10.7 | 공통 | large bulky | 2.3 | 4.25 | 6.36
